water flow;water level;risque level,_high;risque level,_low;risque level,_mediam;risque level,_very high;Materiel Ressource,_Vehicle;Materiel Ressource,_Zodiac;Human Ressource,_Crisis cell;Human Ressource,_DDE;Human Ressource,_Firefighters;Human Ressource,_Gendarme;Human Ressource,_Mayor;Human Ressource,_Prefet
2780.0;3.15;True;False;False;False;False;False;False;False;False;False;True;False
2780.0;3.15;True;False;False;False;False;False;False;False;False;False;False;True
2780.0;3.15;True;False;False;False;False;False;False;True;False;False;False;False
2780.0;3.15;True;False;False;False;False;False;False;True;False;False;False;False
2780.0;3.25;True;False;False;False;False;False;True;False;False;False;False;False
2780.0;3.25;True;False;False;False;False;False;False;False;False;False;True;False
2780.0;3.25;True;False;False;False;False;False;False;False;False;False;False;True
2880.0;3.25;True;False;False;False;False;False;False;True;False;False;False;False
2880.0;3.05;True;False;False;False;False;False;False;True;False;False;False;False
2880.0;3.65;True;False;False;False;False;False;True;False;False;False;False;False
2880.0;3.75;True;False;False;False;False;False;False;False;False;False;False;True
2880.0;3.85;True;False;False;False;False;False;False;False;False;False;True;False
2880.0;3.95;True;False;False;False;False;False;False;True;False;False;False;False
2980.0;4.05;True;False;False;False;False;False;False;True;False;False;False;False
2980.0;3.05;True;False;False;False;False;False;True;False;False;False;False;False
2980.0;3.15;True;False;False;False;False;False;False;False;False;False;True;False
2980.0;3.35;True;False;False;False;False;False;False;False;False;False;False;True
2980.0;3.55;True;False;False;False;False;False;False;True;False;False;False;False
2980.0;3.75;True;False;False;False;False;False;False;True;False;False;False;False
3080.0;3.0;True;False;False;False;False;False;True;False;False;False;False;False
3080.0;3.1;True;False;False;False;False;False;False;False;False;False;True;False
3080.0;3.2;True;False;False;False;False;False;False;False;False;False;False;True
3080.0;3.3;True;False;False;False;False;False;False;True;False;False;False;False
3080.0;3.4;True;False;False;False;False;False;False;True;False;False;False;False
3080.0;3.2;True;False;False;False;False;False;True;False;False;False;False;False
3180.0;3.3;True;False;False;False;False;False;False;False;False;False;True;False
3180.0;3.4;True;False;False;False;False;False;False;False;False;False;False;True
3180.0;3.5;True;False;False;False;False;False;False;True;False;False;False;False
3180.0;3.6;True;False;False;False;False;False;False;True;False;False;False;False
3180.0;3.7;True;False;False;False;False;False;True;False;False;False;False;False
3180.0;3.8;True;False;False;False;False;False;False;False;False;False;True;False
3280.0;4.0;True;False;False;False;False;False;False;False;False;False;False;True
3280.0;4.2;True;False;False;False;False;False;False;True;False;False;False;False
3280.0;3.05;True;False;False;False;False;False;False;True;False;False;False;False
3280.0;3.15;True;False;False;False;False;False;True;False;False;False;False;False
3280.0;3.1;True;False;False;False;False;False;False;False;False;False;True;False
3280.0;3.3;True;False;False;False;False;False;False;False;False;False;False;True
3380.0;3.25;True;False;False;False;False;False;False;True;False;False;False;False
3380.0;3.15;True;False;False;False;False;False;False;True;False;False;False;False
1880.0;1.75;False;True;False;False;False;False;True;False;False;False;False;False
1980.0;1.85;False;True;False;False;False;False;False;True;False;False;False;False
2080.0;2.85;False;False;True;False;False;False;True;False;False;False;False;False
2480.0;3.1;True;False;False;False;False;False;True;False;False;False;False;False
2580.0;3.65;True;False;False;False;False;False;False;False;False;False;True;False
1880.0;1.85;False;True;False;False;False;False;True;False;False;False;False;False
1980.0;1.95;False;False;True;False;False;False;False;True;False;False;False;False
2080.0;2.05;False;False;True;False;False;False;True;False;False;False;False;False
2280.0;2.05;False;False;True;False;False;False;True;False;False;False;False;False
2680.0;3.45;True;False;False;False;False;False;False;False;False;False;True;False
3700.0;3.5;True;False;False;False;False;False;False;False;False;False;False;True
3900.0;3.7;True;False;False;False;False;False;False;False;False;False;False;True
3900.0;3.7;True;False;False;False;False;False;False;False;False;False;True;False
4000.0;3.8;True;False;False;False;True;False;False;False;False;True;False;False
3650.0;3.1;True;False;False;False;False;False;True;False;False;False;False;False
1880.0;1.75;False;True;False;False;False;False;True;False;False;False;False;False
1980.0;1.95;False;False;True;False;False;False;False;True;False;False;False;False
2080.0;2.05;False;False;True;False;False;False;True;False;False;False;False;False
2280.0;2.05;False;False;True;False;False;False;True;False;False;False;False;False
2380.0;2.15;False;False;True;False;False;False;False;False;False;False;True;False
3530.0;3.35;True;False;False;False;False;False;True;False;False;False;False;False
3630.0;3.45;True;False;False;False;False;False;False;False;False;False;False;True
3630.0;3.45;True;False;False;False;False;False;False;False;False;False;False;True
3730.0;3.55;True;False;False;False;False;False;False;False;False;False;True;False
3830.0;3.65;True;False;False;False;True;False;False;False;False;True;False;False
2930.0;2.75;False;False;True;False;False;False;True;False;False;False;False;False
3130.0;2.95;False;False;True;False;False;False;False;False;False;False;False;True
3530.0;3.25;True;False;False;False;False;False;True;False;False;False;False;False
3630.0;3.45;True;False;False;False;False;False;False;False;False;False;False;True
3630.0;3.45;True;False;False;False;False;False;False;False;False;False;True;False
3780.0;3.05;True;False;False;False;False;False;True;False;False;False;False;False
3680.0;3.45;True;False;False;False;False;False;False;False;False;False;False;True
3880.0;3.65;True;False;False;False;False;False;False;False;False;False;False;True
3880.0;3.65;True;False;False;False;False;False;False;False;False;False;True;False
3980.0;3.75;True;False;False;False;True;False;False;False;False;True;False;False
3630.0;3.05;True;False;False;False;False;False;True;False;False;False;False;False
3730.0;3.25;True;False;False;False;False;False;False;False;False;False;False;True
3630.0;3.45;True;False;False;False;False;False;False;False;False;False;True;False
3930.0;3.75;True;False;False;False;False;False;False;False;False;False;False;True
3930.0;3.75;True;False;False;False;False;False;False;False;False;True;False;False
3680.0;3.45;True;False;False;False;False;False;True;False;False;False;False;False
3880.0;3.65;True;False;False;False;False;False;False;False;False;False;False;True
4080.0;3.85;True;False;False;False;False;False;False;False;False;False;True;False
4080.0;3.85;True;False;False;False;False;False;False;False;False;False;False;True
4080.0;3.85;True;False;False;False;True;False;False;False;False;True;False;False
5770.0;5.45;True;False;False;False;False;False;True;False;False;False;False;False
5870.0;4.55;True;False;False;False;False;False;False;False;False;False;False;True
5970.0;4.65;True;False;False;False;False;False;False;False;False;False;False;True
6070.0;4.75;True;False;False;False;False;False;False;False;False;False;True;False
6270.0;4.45;True;False;False;False;True;False;False;False;False;True;False;False
5680.0;4.65;True;False;False;False;False;False;True;False;False;False;False;False
5880.0;4.75;True;False;False;False;False;False;False;False;False;False;False;True
6080.0;4.85;True;False;False;False;False;False;False;False;False;False;True;False
6180.0;4.95;True;False;False;False;False;False;False;False;False;False;False;True
6280.0;5.05;True;False;False;False;True;False;False;False;False;True;False;False
5980.0;5.25;True;False;False;False;False;False;True;False;False;False;False;False
6480.0;5.35;True;False;False;False;False;False;False;False;False;False;False;True
6780.0;5.45;True;False;False;False;False;False;False;False;False;False;True;False
6880.0;4.05;True;False;False;False;False;False;False;False;False;False;False;True
7080.0;4.15;True;False;False;False;True;False;False;False;False;True;False;False
6080.0;4.35;True;False;False;False;False;False;True;False;False;False;False;False
6280.0;4.45;True;False;False;False;False;False;False;False;False;False;False;True
6480.0;4.55;True;False;False;False;False;False;False;False;False;False;False;True
6580.0;4.65;True;False;False;False;False;False;False;False;False;False;True;False
6780.0;4.75;True;False;False;False;True;False;False;False;False;True;False;False
3750.0;3.3;True;False;False;False;False;False;False;False;False;False;False;True
3650.0;3.5;True;False;False;False;False;False;False;False;False;False;True;False
3950.0;3.8;True;False;False;False;False;False;False;False;False;False;False;True
3950.0;3.8;True;False;False;False;False;False;False;False;False;True;False;False
3700.0;3.5;True;False;False;False;False;False;True;False;False;False;False;False
3980.0;4.95;True;False;False;False;False;False;True;False;False;False;False;False
4180.0;5.05;True;False;False;False;False;False;False;False;False;False;False;True
4580.0;5.15;True;False;False;False;False;False;True;False;False;False;False;False
4680.0;5.25;True;False;False;False;False;False;False;False;False;False;False;True
4680.0;5.35;True;False;False;False;False;False;False;False;False;False;False;True
4730.0;5.05;True;False;False;False;False;False;True;False;False;False;False;False
4930.0;5.15;True;False;False;False;False;False;False;False;False;False;False;True
5130.0;5.25;True;False;False;False;False;False;False;False;False;False;True;False
5130.0;5.35;True;False;False;False;False;False;False;False;False;False;False;True
5130.0;5.45;True;False;False;False;True;False;False;False;False;True;False;False
3980.0;3.75;True;False;False;False;False;False;True;False;False;False;False;False
4180.0;3.95;True;False;False;False;False;False;False;False;False;False;False;True
4480.0;4.25;True;False;False;False;False;False;True;False;False;False;False;False
4680.0;4.45;True;False;False;False;False;False;False;False;False;False;False;True
4680.0;4.45;True;False;False;False;False;False;False;False;False;False;True;False
4330.0;4.05;True;False;False;False;False;False;True;False;False;False;False;False
4730.0;4.45;True;False;False;False;False;False;False;False;False;False;False;True
4930.0;4.65;True;False;False;False;False;False;False;False;False;False;False;True
4930.0;4.65;True;False;False;False;False;False;False;False;False;False;True;False
5030.0;5.55;False;False;False;True;True;False;False;False;False;True;False;False
